,name,n0,day,K,r,e,g,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99
p_42,plant_annual_42,0.1,20,379,1.0,0.9210206561360876,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057836089269347,-0.0194825516809947,-0.0783964536127573,-0.0269452496640032,-0.0884416178821364,0.0374913398600567,-0.0812662285337192,-0.0094567327635559,0.0065339867710569,0.0633870354400214,-0.0358913437833352,-0.0252460497552208,0.0158987403697583,0.0077221560121996,0.0124076442889244,0.0108323564793133,0.0159626315157928,-0.04777507955486,0.0190502724773771,0.0305515678238041,0.0053646936577089,-0.0735907452666592,0.0027073580299878,-0.0436310373280691,-0.0080151491077159,-0.0310176158968648,0.0041278889735187,0.0528698543124301,0.0249619487576715,-0.0389024950533828,0.0031561316337247,0.024373225757275,0.0363542147306332,0.1257774054447189,0.0708640329887753,0.0555134949413143,-0.0583901174196404,0.05770399773081,-0.0566556267183527,-0.0620346402408977,0.0224815557674158,0.0225830325055931,0.042131566113795,0.0333620244808148,-0.1185600558298437,0.0297669656047612,-0.0547241953593363,-0.1237271642220998,-0.0213219709801404,-0.0209365839749996,-0.0148910944093235,-0.010521603450374,-0.021797928440473,0.0189159569802153,-0.0784438372161864,-0.0053440495199812,0.0
p_43,plant_annual_43,0.1,65,602,0.3,1.462940461725395,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027819207045474,-0.0879344772448865,0.0092534804361492,-0.0244436501232879,-0.053715571151568,-0.0020400602132639,-0.1123817160329603,0.1512615250493554,-0.025236348348124,-0.0146855043142432,0.0128051106872042,-0.0030858184479342,0.0458628363245852,0.0310065641535475,-0.0103518776292022,0.0024177975297436,0.0566781743260182,-0.0802910102199252,0.00941818604686,0.0171686618489745,0.0120739795772339,-0.0487293022282437,-0.0551358144057831,0.0162895482598885,0.0113220600042927,-0.0236558541294056,-0.0244012041386167,-0.0446914386262924,0.0559163608394528,-0.0404762019774888,0.0358411697674139,0.0340541078016725,-0.0057396039673456,-0.0515259952247235,-0.0319786614659751,-0.0150368316629132,0.0870659285306723,0.0488739703426805,0.0485147703262531,-0.0872587447610068,-0.0053739591782894,0.0003821782850599,0.0514992193974084,-0.0406825074904265,0.0655926400460709,-0.0397464337326216,-0.0259213714567337,0.0260605521825489,-0.0779390771235087,0.0428208332001276,-0.0507318948433576,-0.0044913573035407,0.0113884282004856,-0.0596695807496877,0.0393278510474108,0.0
p_44,plant_annual_44,0.1,56,662,0.3,1.608748481166464,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0342345769200503,-0.0114999685238436,0.0092314985765868,-0.0046223559154423,-0.0279537947956421,-0.0174438396400268,0.0488090314647189,-0.0634361128527856,0.0371428529392796,0.0025931326051782,0.0484406414859179,-0.0250353909553947,0.0087580727207645,-0.0337950076787589,-0.0278878301600126,-0.0481574833667451,-0.0026728767632959,0.0165656510476346,-0.0205792144305702,0.0232723770867664,-0.02290956284998,-8.667913256821258e-06,0.0462204840329019,-0.0302223141489531,0.0183712939608844,-0.0281998665497932,0.067880085457163,0.001685901470078,-0.0494072121849316,0.0360583383073811,-0.0034822964945048,-0.0198653483342006,-0.123020769842017,-0.0192448662549638,0.0597613387018121,-0.0354489034422047,0.0065977122537956,-0.008121827229404,-0.0250727619313035,-0.0764563400484199,0.0116051323619255,0.0194325750826063,-0.0010601362617823,0.0408890244976474,-0.1081595209938836,0.0053831296942725,0.0772197417137552,-0.0119673754784636,0.0107403758851367,-0.0150250361028487,-0.1325709121904381,0.0628843351012822,-0.0334201389897463,-0.030647594545912,0.0
p_45,plant_annual_45,0.1,33,428,0.5,1.040097205346294,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128230985001296,0.0191376043844313,0.0047154460753868,-0.06158868143781,-0.0169131469759368,0.0310687522329815,-0.0329941306976639,-0.0520206714022452,0.1132423766700523,0.0183380681399754,-0.0386567487201023,0.0076045256910188,0.0328697798535821,0.0209094998120749,0.0174945507533188,0.0069499509881854,-0.0335883189206763,-0.0170410372310816,-0.0211517550070752,0.0138673933166661,-0.0058351979637449,0.0072942119463306,0.051079046306584,0.0356689168166874,0.0271541001689783,-0.0048633137006292,-0.020848618697062,-0.0085554250146507,0.0152022766642265,0.0285487891213653,0.0366265102838676,-0.0124210073256195,-0.1540489168938608,-0.0610353577897295,-0.0261724901856236,0.0070197217267535,0.0158489115320852,-0.0373376222532324,0.0292633790337437,-0.0358280520124155,0.007684543864697,-0.0876350974095265,-0.0530989001685013,0.0911798597455404,-0.0266487226910001,-0.0404532405111816,-0.0032420949793989,-0.0657634512616032,-0.0048159823766328,0.0500117526431505,-0.0506816778630484,0.0269278990771955,-0.0339071369649262,0.0
p_46,plant_annual_46,0.1,67,454,0.3,1.103280680437424,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0895153791434524,0.086717954734482,-0.0750836537214512,-0.0366743515121867,-0.0073936786194089,0.0432396682728906,0.0066064366936402,0.01082151395113,0.0599943367291024,0.0292865756732809,0.0018586741027613,0.0047228543326569,-0.0502204181461726,-0.0032583472805416,-0.0026128339136152,-0.0238521570312152,-0.042306793798756,0.0041445956448398,-0.0713042413111088,-0.0088641307386766,0.0515712986059604,0.0876997945168871,-0.0292603044117701,-0.0156083851607892,0.0308380164802444,-0.0263731883875267,-0.0255021372633453,0.0703186339965105,-0.0256683888142628,-0.0106459511512011,0.0542328562667839,-0.009070759174564,0.0014740623597158,0.0553331068175775,-0.0300330227594219,-0.0776173013610299,0.0213508719191208,-0.0410086306358183,0.0293348310512551,0.0336214618233974,-0.0406665122688768,0.0874105802826425,-0.0613996958527314,-0.0568356526717855,-0.0007407001004707,-0.0645790454740652,0.062662169482432,-0.0116311186983512,0.0007803400644599,0.0168671699490428,0.0688479148392233,-0.0402339422235723,0.0
p_47,plant_annual_47,0.1,44,383,0.4,0.930741190765492,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0665324917278732,-0.0716747603560076,0.0335033507709559,-0.0817805161922196,0.0335318353965754,-0.0392241704363878,-0.0582036225923063,-0.0388466547210299,0.0894133744791911,-0.0338900701100579,0.0097717810678359,0.0251012741160256,0.0293912161669323,0.0279398526738552,0.0183768618289745,0.0030411012157809,0.0437853240197405,0.1114898568956879,0.0436451736061567,-0.001690715168516,0.0293634781117388,0.0453439568341922,0.02662914598419,0.0474968089016092,-0.0137331033337696,0.0810517089756395,0.0053928322795555,0.0476510889364372,-0.0246903761877398,0.0743843197904721,-0.0553842526152081,0.0023594172485967,-0.0708201094907295,-0.0177887104982136,0.0496950485948235,-0.0747861828356649,-0.0117302726517536,-0.0062863835243464,0.0582943360348862,0.0445145517085869,0.0052366686693727,0.0325808820213258,-0.0285337457534009,0.0828836348947301,-0.0105930906256571,-0.0145965784890224,0.0064901465364561,-0.0199064178334612,0.0143345264325773,0.0299218517176833,-0.0110973767282187,0.0
p_48,plant_annual_48,0.1,64,233,0.3,0.5662211421628189,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108660144226628,-0.0390536582027536,0.015197152189438,0.0006052319483869,-0.0580112020634395,-0.0366184397032873,0.0342387636483207,-0.0100332023446692,-0.0152817667628696,-0.0218253795440598,-0.0305283784368272,-0.0247975272775143,0.0508424239614979,0.0182896817832347,0.0039197042761021,0.0046121652424204,0.0218164470807811,0.0602846105800531,0.0845683861020936,0.0234076597895904,0.050257076041307,0.0329590906117878,0.0835909303668316,0.0126040850843474,0.1111950560925176,-0.0087342852724352,0.0486653751711958,-0.0244284420593949,0.0173964860838344,0.0483648821078968,-0.05477827823281,0.0786204946169673,-0.0580700839434161,0.0076614869896831,-0.006753433408444,-0.068330501016866,-0.0357529298222404,0.0564197083310484,-0.0308113230278354,0.0004964807269383,0.0322714983409695,-0.0655767232516392,-0.0236598336532991,0.0277697064916868,-0.0135909700404077,-0.0170719338886011,0.0057178579668653,-0.0207287291043763,0.0317510319992127,0.0766560366251589,0.0
p_49,plant_annual_49,0.1,38,660,0.5,1.6038882138517618,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069097349687419,0.1999999999999999,0.0753944411509328,-0.0349135944750715,-0.1634576279016224,-0.0509363474416003,0.0478929783535435,-0.001388375020358,-0.014336411036864,-0.023645748774898,-0.0238141922120928,0.0494107667224845,0.0234225704386707,0.0412524965062368,-0.0837320816351639,0.013274826032134,0.065578871015238,-0.009861814130504,0.0586600461288444,0.0045399240012344,-0.0288616210043317,0.0010226063611353,0.0620065949269079,0.0229749163422181,0.0327588295260794,-0.0459774821646156,0.0251390077273783,-0.0513544548895995,0.0779636256475648,-0.0571739971652686,0.0133640581976948,0.0057092747940723,-0.0012390628480988,0.137184211428794,-0.0847197399878078,0.0494052715728468,-0.0457590898239543,0.0225800556945607,-0.0035422468805463,-0.0201155984862652,-0.0214884501883714,0.0275471161179983,-0.0543922471136687,0.007414162992881,0.0390759330993835,0.0681835164707969,-0.0010543379671578,0.029458079370334,0.0183291096925521,0.0
p_50,plant_annual_50,0.1,69,375,0.3,0.9113001215066828,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1155731182198103,-0.0501972666005093,0.0029324725385642,-0.0331234835368136,-0.0371178509257583,-0.030272254805914,0.0494912155578883,-0.0086033263718243,0.0256475398065407,0.0131267902171616,0.0551607438341636,0.0605521051619595,0.0262505070876784,0.0468010886488439,0.0317628026459932,0.0166089458292508,0.0422268835094032,-0.0478294191821535,0.02110098156775,0.0235164637766203,-0.0846139165604403,0.0543680626205831,-0.034014407141386,0.0160236394637531,-0.0281218101036624,0.017459392794964,0.002152758314275,-0.0083222815231426,0.0115436684942653,0.1086808049207712,-0.0069337983842377,0.0259403434897251,0.012746985578327,-0.0456964997983978,0.015759513420571,-0.0030983725770156,-0.0072433085085116,-0.0076408431955947,-0.0957196125371872,-0.0386905587946205,-0.0093898357478503,-0.1017669390383194,0.0036832366078953,-0.002732897607283,-0.0959312548856116,0.0815745092375588,0.0118137248903034,0.0044524740103328,0.0
p_51,plant_annual_51,0.1,66,401,0.3,0.9744835965978128,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0415774196814333,0.0176177877036176,-0.0451928244392914,-0.0199378726349139,0.0269649557073343,0.0386717357136192,0.018278792149537,-0.046336934954032,0.045888318823158,-0.0414209052380003,0.0120976268785282,0.0371807437828999,-0.0355778791458315,0.1074639877818384,-0.0047009076197396,-0.0321308749634874,-0.0622473298508916,0.0319172054040661,-0.0693171036107436,0.0488824125537759,0.0308381384728826,-0.0554144474214486,-0.0350149020335703,0.0713227252740398,0.0363471885889976,0.0232861507839181,-0.0029584991853207,-0.0396640587425856,0.0099624315820112,-0.0264754647242969,0.0680442499972711,0.0572239316114537,0.0064310620895682,0.024433610886823,-0.0832626536516626,0.0135859195492984,0.1039394445152455,-0.0003199696219847,0.0422931982440679,0.0568411284815792,0.0370075120500115,0.0428069303678491,0.0221426843217718,0.0087128074190647,0.0355593522888966,0.0589017947952807,-0.0591601143688478,0.0
p_52,plant_annual_52,0.1,50,683,0.4,1.6597812879708385,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0070954663187128,0.0266103889764939,-0.0022286119108579,0.0737468777363576,0.014979028952978,-0.024772190228853,-0.0495385670598795,-0.007401348264215,0.0836854810100944,-0.0190320976208587,-0.0423904479976892,0.0250416297168944,-0.0293666631073864,-0.0042274721080052,-0.026619973872544,-0.0293136620455,-0.0126030447576718,0.0156778728538971,-0.0020323991435927,-0.0082037868871728,-0.0056478106888882,-0.1037327228037308,-0.0385458733292531,0.049269829589337,-0.0251733064577583,0.0529783086111548,0.0198730064175616,0.0215965558051771,-0.034445289167356,0.1148689728208884,0.029970733042512,-0.0016178564707424,0.006921104284534,-0.0951367541872432,0.0898504791858005,-0.0338199628671004,0.0089458973840048,0.0413589688567839,-0.0122056723510531,-0.0095257618732119,0.0432637438191059,-0.0008819533337743,0.0489335493900311,-0.0003635459791867,0.0438951981625366,-0.001763626108168,0.0
p_53,plant_annual_53,0.1,59,327,0.3,0.7946537059538274,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0319819676237062,0.0511556226179468,0.0142871304103822,-0.0131600356664072,0.064854746383518,-0.0063442971098361,-0.0496636187163975,0.0162518248249903,0.018311482104814,-0.0331725543643972,0.0111721449889738,0.0189612954998825,0.0355748344892847,-0.0176666822981059,-0.0053471235662819,0.0828388136015172,-0.0048825141396086,0.0069392708821349,0.0521725882853123,-0.0564470843093469,-0.0124560730366531,-0.0231160379251111,0.00535110632834,-0.0300974549990585,-0.056454506677402,-0.0947114885684103,-0.0239509629878483,-0.0392427528249762,0.0232979528587096,-0.1027475994940805,-0.033072234125056,0.0107746155770367,0.003698549931232,0.0196554994256361,-0.0409175337747995,-0.0275305987056092,0.0576903887037361,-0.0276330165776159,0.0004497987593552,0.0437555054105769,-0.0284843183234627,-0.0199587769990028,-0.0066679795494666,-0.0485221040159383,-0.0130482252707051,0.0
p_54,plant_annual_54,0.1,27,267,0.6,0.6488456865127582,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006211590381075,0.0073188447153931,0.003057086917739,0.0578705636317851,0.0105089488128187,0.0445349532207068,-0.0582964606904874,0.0027829703453756,-0.0151837999034626,-0.1334533717023903,-0.0550012971334515,-0.0267875369803719,0.0020114126906189,-0.0095282789607648,0.0602621514169776,0.0515904316113124,0.0387459032598958,0.0164388897076233,-0.0038660517985648,-0.0121057440406352,-0.0294215276873758,-0.0462561518301628,0.0036531112753492,-0.0141937506497208,0.0476018405686977,0.0249294640975104,-0.0069648214070807,0.0522192417908411,-0.0005122637917773,-0.0295734720670683,0.0654565040294772,0.0274496071890417,0.0058637184959384,-0.0281704537042628,0.0105354797641459,0.010002012774763,0.017273804168979,0.0128003102460039,0.0118156180705444,-0.0608216824647863,0.0495168109721368,-0.0500484157012122,-0.0750883570654984,0.0482040813917559,0.0
p_55,plant_annual_55,0.1,50,375,0.4,0.9113001215066828,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075519918129651,-0.0715453393799899,0.0097999135607043,0.0279666688854811,-0.0103537238783844,-0.0127589770598713,0.0059837308210428,0.0351810704691475,-0.0364872301286351,-0.0236727098419462,-0.0023408674650565,0.0677290599844846,0.0472334441020763,-0.0472594368888803,0.0618441016438304,0.0323131155264124,0.0141602648926217,-0.0054440842113171,5.346098349168216e-05,-0.0230005086704208,-0.0081063750238585,0.0114693014804856,-0.0321187950131589,0.0184077517418541,0.0218158937714145,0.0062969557633956,0.0414443236329515,-0.0713059112117365,0.0087208102870355,0.0583655591521095,-0.0471547303274624,0.0311300675416019,-0.0245806333591775,0.0219064440805103,0.0012637077444608,-0.0515373060632715,0.0281239780518693,0.0005662703849493,-0.0388135685746792,0.1038400877050684,-0.0069530090055544,-0.0700696212027137,-0.0040124065071112,0.0
p_56,plant_annual_56,0.1,39,554,0.5,1.3462940461725394,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0057668769592585,-0.0681004888496787,-0.0257418437205627,-0.0325554815249058,0.0173748434402523,0.0325652748727776,-0.0262772785986732,-0.0048660374315784,-0.0218078905422823,-0.0464901709416466,-0.0271548581392163,-0.0284294170101881,0.1971474084510553,0.0470784938057702,-0.0133795556734566,0.052694057335469,-0.0423657511861308,0.0304724126884963,0.0049743650359495,0.0709337026068173,-0.0485570310223968,-0.0117679526514523,-0.0553904180560356,-0.0003818824041278,0.0343160931885844,0.0404735048150108,0.0124919760002275,-0.0009710898145741,0.0615902255908316,-0.0567343981385788,0.0442499000615839,0.032992296025391,0.0433265418274368,-0.0168891340239516,0.0100689755568912,-0.0158001989389582,0.0381253308807945,0.0130630388728583,0.0237949892700879,0.0280565566930475,0.0804681935097073,0.0622496693332723,0.0
p_57,plant_annual_57,0.1,46,589,0.4,1.43134872417983,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020280583006726,-0.0123107120289888,0.0362464993805304,-0.0582973686062859,-0.0050531898150761,0.0299410377669717,-0.006428536137695,-0.0467642273016881,-0.0038316863567854,-0.0180085349441015,0.0069357427872036,-0.05609934202984,0.0195397091363216,0.0206859369935235,-0.1095612402056658,-0.0379196667735406,0.0196065047987075,0.0288469634111594,-0.0150862725531117,-0.0103263400538787,-0.0128103497977064,-0.0237248844710732,-0.0040891165768479,0.0037926936761421,-0.0326224117448111,0.0148449283508149,-0.0211964470159119,-0.0632292669292283,0.0168499249832396,0.0503579127046478,-0.0146730686682552,0.0399240046170006,0.0130898214665517,-0.0286698333869174,-0.0021887486087843,0.0419356799109984,-0.0154182276655836,-0.0104848750740563,-0.0130740876202162,0.045585056764007,-0.0461430198710508,0.0
p_58,plant_annual_58,0.1,37,411,0.5,0.9987849331713244,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0231967517493132,0.1352364245944937,-0.0535087476854619,0.0021514955799621,0.0259207307715543,0.0376165888268897,0.019258014412447,-0.0571423921265575,0.0502208458293924,0.0477223193115379,-0.0469045400262647,-0.0070879016181744,-0.0315323620164323,-0.040426742920951,-0.0081152894082729,-0.0022583045319027,-0.0151965170452139,-0.0550275135794156,-0.0537390515167895,-0.0218811050204104,-0.0199597205573683,0.0193099839187131,-0.0134607693375885,0.0592673851480389,-0.0015429301286378,0.0144496783437348,-0.0152426664672149,-0.0530843567339711,0.0296781385462006,0.035331799176153,0.0317547881127562,-0.0854117713454,0.0269780593080355,-0.0058649333603172,0.032550237005708,0.0440090556433108,-0.0180050680030233,-0.0586977162505953,-0.030510593783822,0.0415476270392269,0.0
p_59,plant_annual_59,0.1,24,559,0.7999999999999999,1.3584447144592953,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077090611492641,0.0396414400509212,-0.0007355835540779,-0.0242951612887202,-0.0175996110141636,0.028830921952617,-0.0352990084480929,0.047995846444752,-0.0423654812226972,0.0082423787290459,0.0822150543115363,0.0298100381129891,0.0177385551312747,-0.0162062159469051,0.0796720986274441,-0.0125757476295643,-0.0143541144790459,0.031311998784187,-0.0110112138903065,0.0183414486060728,-0.0422834471857491,-0.02695149297193,0.0077901173304044,-0.0346360514782624,0.0822840385306982,-0.0283190855327247,0.0402475149876462,-0.0184764456981779,0.0010238647475866,0.0050098031493786,-0.0132088389651203,0.0301953379699975,-0.0711922673360324,0.0290950956386364,-0.0040739785453267,-0.0114217958066356,-0.0073383137121082,-0.0420530272787755,-0.0118884763765332,0.0
p_60,plant_annual_60,0.1,26,659,0.7,1.6014580801944107,0.2799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243377497086836,-0.0216337237258972,0.0061028538166492,0.0064827493460761,0.0430837713380212,-0.0037469855258551,0.0086382546911909,0.0617845309964262,0.0127398828168558,-0.015644388690063,0.0460130858328575,-0.0955315013159208,0.005571137374144,-0.0470702632930539,-0.03582165331452,-0.0386309629008876,-0.0518772771909425,0.0299715103645439,-0.0643773161236164,-0.0168067160362431,0.0142755670836889,-0.0454834868659231,-0.087582689470028,0.0100450170963237,-0.0237843057167308,0.0323210738052226,-0.0203222750616284,0.025493406568894,-0.0159047330614388,0.0382512392720024,-0.0233318581563094,0.0015821475570816,0.0200713451760301,0.056605626579274,0.0518142416223255,0.0061747004667056,0.0025266524543599,-0.0515858160501387,0.0
